우편번호,시도,시군구,도로명,동명
06325,서울특별시,강남구,선릉로10길,개포2동
06306,서울특별시,강남구,개포로31길,개포4동
06308,서울특별시,강남구,개포로26길,개포4동
06314,서울특별시,강남구,논현로4길,개포4동
06306,서울특별시,강남구,개포로21길,개포4동
06303,서울특별시,강남구,개포로,개포4동
06329,서울특별시,강남구,개포로88길,개포2동
06308,서울특별시,강남구,개포로24길,개포동
06336,서울특별시,강남구,개포로,개포동
06306,서울특별시,강남구,개포로,개포4동
06324,서울특별시,강남구,삼성로,개포2동
06317,서울특별시,강남구,언주로,개포1동
06314,서울특별시,강남구,개포로22길,개포4동
06325,서울특별시,강남구,선릉로,개포2동
06312,서울특별시,강남구,논현로10길,개포4동
06325,서울특별시,강남구,선릉로,개포2동
06328,서울특별시,강남구,개포로,개포2동
06305,서울특별시,강남구,언주로,개포4동
06312,서울특별시,강남구,116804166158,논현로16길,Nonhyeon-ro 16-gil,0,10,13,1168010300102260006000001,,대림아트빌2차,1168010300,개포동,,개포4동,0,1226,01,6,,
06307,서울특별시,강남구,116804166055,개포로22길,Gaepo-ro 22-gil,0,16,0,1168010300102310007027059,,대신 빌딩,1168010300,개포동,,개포4동,0,1231,01,7,,
06312,서울특별시,강남구,116804166055,개포로22길,Gaepo-ro 22-gil,0,42,0,1168010300102190006000001,,대신홈타운,1168010300,개포동,,개포4동,0,1219,01,6,,
06312,서울특별시,강남구,116804166053,개포로20길,Gaepo-ro 20-gil,0,45,0,1168010300102190007020759,,대신홈타운,1168010300,개포동,,개포4동,0,1219,01,7,,
06325,서울특별시,강남구,116804166490,선릉로6길,Seolleung-ro 6-gil,0,20,0,1168010300101570000026942,,대영빌딩,1168010300,개포동,,개포2동,0,157,01,0,,
06315,서울특별시,강남구,116804166204,논현로8길,Nonhyeon-ro 8-gil,0,58,4,1168010300101790001020923,,다세대주택(9세대),1168010300,개포동,,개포4동,0,1179,01,1,,
06312,서울특별시,강남구,116803121022,논현로,Nonhyeon-ro,0,38,0,1168010300101940006021021,,다우빌딩,1168010300,개포동,,개포4동,0,1194,02,6,,
06312,서울특별시,강남구,116804166055,개포로22길,Gaepo-ro 22-gil,0,50,0,1168010300102000002020791,,다원하모니빌,1168010300,개포동,,개포4동,0,1200,01,2,,
06310,서울특별시,강남구,116804166616,언주로7길,Eonju-ro 7-gil,0,44,0,1168010300112710000000001,,달터근린공원공원관리소,1168010300,개포동,,개포4동,0,656,01,0,,
06312,서울특별시,강남구,116804166128,논현로12길,Nonhyeon-ro 12-gil,0,19,4,1168010300101980006020855,,대경빌딩,1168010300,개포동,,개포4동,0,1198,01,6,,
06313,서울특별시,강남구,116804166171,논현로2길,Nonhyeon-ro 2-gil,0,40,0,1168010300101640016021119,,대경빌딩,1168010300,개포동,,개포4동,0,1164,01,15,,
06357,서울특별시,강남구,116802000006,양재대로,Yangjae-daero,0,340,0,1168010300100550000000001,,능인선원,1168010300,개포동,,개포4동,0,1055,01,0,,
06309,서울특별시,강남구,116804166060,개포로30길,Gaepo-ro 30-gil,0,24,0,1168010300102070004021286,,다세대주택(10세대),1168010300,개포동,,개포4동,0,1207,01,4,,
